Timestamp,Frame,Potholes,Confidence,Severity,Area_Percentage
00:24,611,5,0.526,LOW,1.282
00:24,611,5,0.387,MEDIUM,4.484
00:24,611,5,0.293,LOW,0.797
00:24,611,5,0.252,LOW,1.082
00:24,612,4,0.532,LOW,1.231
00:24,612,4,0.459,MEDIUM,2.292
00:24,612,4,0.354,LOW,0.922
00:24,612,4,0.286,HIGH,12.637
00:24,613,3,0.596,MEDIUM,2.801
00:24,613,3,0.521,LOW,1.267
00:24,613,3,0.380,LOW,0.962
00:24,614,5,0.561,LOW,1.186
00:24,614,5,0.530,LOW,1.930
00:24,614,5,0.456,MEDIUM,3.110
00:24,614,5,0.395,LOW,1.028
00:24,614,5,0.291,LOW,1.087
00:24,615,5,0.660,LOW,1.888
00:24,615,5,0.503,LOW,1.543
00:24,615,5,0.448,HIGH,8.203
00:24,615,5,0.364,LOW,1.078
00:24,615,5,0.324,LOW,0.926
00:24,616,7,0.671,MEDIUM,2.128
00:24,616,7,0.487,LOW,1.517
00:24,616,7,0.399,HIGH,7.914
00:24,616,7,0.396,HIGH,15.998
00:24,616,7,0.367,HIGH,10.759
00:24,616,7,0.333,LOW,1.039
00:24,616,7,0.288,LOW,0.984
00:24,617,6,0.636,MEDIUM,2.160
00:24,617,6,0.524,LOW,1.333
00:24,617,6,0.486,HIGH,16.243
00:24,617,6,0.434,LOW,0.992
00:24,617,6,0.341,HIGH,8.257
00:24,617,6,0.321,LOW,1.069
00:24,618,4,0.555,LOW,1.141
00:24,618,4,0.546,MEDIUM,2.568
00:24,618,4,0.467,HIGH,14.486
00:24,618,4,0.286,LOW,1.197
00:24,619,4,0.596,MEDIUM,2.394
00:24,619,4,0.577,LOW,1.174
00:24,619,4,0.430,LOW,1.215
00:24,619,4,0.398,HIGH,14.121
00:24,620,6,0.701,MEDIUM,2.491
00:24,620,6,0.587,LOW,1.261
00:24,620,6,0.475,HIGH,12.677
00:24,620,6,0.374,LOW,1.350
00:24,620,6,0.283,LOW,1.348
00:24,620,6,0.265,LOW,1.834
00:24,621,7,0.640,MEDIUM,2.480
00:24,621,7,0.600,LOW,1.389
00:24,621,7,0.459,HIGH,13.933
00:24,621,7,0.376,LOW,1.191
00:24,621,7,0.288,MEDIUM,3.612
00:24,621,7,0.279,LOW,0.933
00:24,621,7,0.259,LOW,1.419
00:24,622,7,0.685,MEDIUM,2.830
00:24,622,7,0.554,HIGH,13.412
00:24,622,7,0.536,LOW,1.510
00:24,622,7,0.487,LOW,1.064
00:24,622,7,0.416,LOW,1.092
00:24,622,7,0.294,LOW,1.027
00:24,622,7,0.256,LOW,1.508
00:24,623,6,0.682,MEDIUM,3.010
00:24,623,6,0.531,HIGH,12.764
00:24,623,6,0.522,LOW,1.522
00:24,623,6,0.481,LOW,1.269
00:24,623,6,0.469,LOW,1.163
00:24,623,6,0.251,LOW,1.023
00:24,624,7,0.719,MEDIUM,3.353
00:24,624,7,0.485,LOW,1.448
00:24,624,7,0.404,LOW,1.275
00:24,624,7,0.370,LOW,1.037
00:24,624,7,0.357,MEDIUM,4.979
00:24,624,7,0.271,MEDIUM,2.069
00:24,624,7,0.256,HIGH,12.235
00:25,625,7,0.612,MEDIUM,4.688
00:25,625,7,0.548,LOW,1.691
00:25,625,7,0.508,HIGH,11.322
00:25,625,7,0.397,LOW,1.037
00:25,625,7,0.373,LOW,1.404
00:25,625,7,0.356,HIGH,11.535
00:25,625,7,0.338,MEDIUM,3.510
00:25,626,7,0.591,LOW,1.706
00:25,626,7,0.572,HIGH,11.890
00:25,626,7,0.526,MEDIUM,4.356
00:25,626,7,0.449,LOW,1.276
00:25,626,7,0.395,LOW,1.109
00:25,626,7,0.394,HIGH,10.659
00:25,626,7,0.259,MEDIUM,3.857
00:25,627,7,0.600,HIGH,12.317
00:25,627,7,0.528,LOW,1.516
00:25,627,7,0.420,HIGH,9.685
00:25,627,7,0.363,LOW,1.123
00:25,627,7,0.339,LOW,1.033
00:25,627,7,0.310,MEDIUM,6.105
00:25,627,7,0.269,HIGH,17.908
00:25,628,3,0.579,HIGH,13.608
00:25,628,3,0.338,MEDIUM,2.059
00:25,628,3,0.273,LOW,1.305
00:25,629,4,0.440,LOW,1.629
00:25,629,4,0.435,HIGH,13.654
00:25,629,4,0.383,LOW,1.198
00:25,629,4,0.273,LOW,1.505
00:25,630,3,0.463,HIGH,13.564
00:25,630,3,0.419,LOW,1.727
00:25,630,3,0.416,LOW,1.137
00:25,631,3,0.440,LOW,1.909
00:25,631,3,0.428,HIGH,13.881
00:25,631,3,0.285,MEDIUM,2.674
00:25,632,4,0.477,HIGH,11.466
00:25,632,4,0.363,MEDIUM,2.527
00:25,632,4,0.291,LOW,1.476
00:25,632,4,0.272,HIGH,19.379
00:25,633,5,0.468,MEDIUM,2.030
00:25,633,5,0.447,HIGH,11.056
00:25,633,5,0.337,LOW,1.642
00:25,633,5,0.330,HIGH,19.162
00:25,633,5,0.291,LOW,1.509
00:25,634,5,0.536,LOW,1.932
00:25,634,5,0.418,HIGH,10.152
00:25,634,5,0.387,LOW,1.579
00:25,634,5,0.307,LOW,1.818
00:25,634,5,0.298,HIGH,18.042
00:25,635,5,0.526,MEDIUM,2.231
00:25,635,5,0.498,HIGH,10.494
00:25,635,5,0.458,LOW,1.972
00:25,635,5,0.457,HIGH,7.929
00:25,635,5,0.410,LOW,1.688
00:25,636,4,0.554,MEDIUM,2.183
00:25,636,4,0.441,LOW,1.575
00:25,636,4,0.438,HIGH,8.277
00:25,636,4,0.409,LOW,1.875
00:25,637,5,0.518,HIGH,8.107
00:25,637,5,0.510,MEDIUM,2.054
00:25,637,5,0.482,MEDIUM,2.409
00:25,637,5,0.414,LOW,1.411
00:25,637,5,0.270,HIGH,12.020
00:25,638,4,0.506,HIGH,8.087
00:25,638,4,0.465,MEDIUM,2.598
00:25,638,4,0.389,LOW,1.909
00:25,638,4,0.379,LOW,1.846
00:25,639,4,0.526,HIGH,7.806
00:25,639,4,0.520,MEDIUM,2.713
00:25,639,4,0.488,LOW,1.840
00:25,639,4,0.405,MEDIUM,2.056
00:25,640,4,0.579,MEDIUM,2.641
00:25,640,4,0.435,MEDIUM,2.003
00:25,640,4,0.401,LOW,1.948
00:25,640,4,0.368,HIGH,11.264
00:25,641,3,0.608,MEDIUM,2.277
00:25,641,3,0.565,MEDIUM,2.724
00:25,641,3,0.500,HIGH,11.448
00:25,642,4,0.612,MEDIUM,2.731
00:25,642,4,0.602,HIGH,11.776
00:25,642,4,0.581,MEDIUM,3.342
00:25,642,4,0.305,MEDIUM,2.566
00:25,643,5,0.584,HIGH,12.512
00:25,643,5,0.563,MEDIUM,2.471
00:25,643,5,0.552,MEDIUM,3.168
00:25,643,5,0.269,LOW,1.583
00:25,643,5,0.261,MEDIUM,2.128
00:25,644,5,0.588,MEDIUM,3.258
00:25,644,5,0.480,MEDIUM,2.681
00:25,644,5,0.432,HIGH,12.160
00:25,644,5,0.313,MEDIUM,2.470
00:25,644,5,0.253,MEDIUM,4.429
00:25,645,3,0.689,MEDIUM,3.254
00:25,645,3,0.606,MEDIUM,2.579
00:25,645,3,0.407,HIGH,13.040
00:25,646,3,0.656,MEDIUM,3.385
00:25,646,3,0.581,MEDIUM,2.817
00:25,646,3,0.423,HIGH,12.725
00:25,647,4,0.669,MEDIUM,3.597
00:25,647,4,0.658,MEDIUM,2.450
00:25,647,4,0.465,HIGH,13.008
00:25,647,4,0.289,MEDIUM,2.102
00:25,648,3,0.629,MEDIUM,3.523
00:25,648,3,0.453,HIGH,13.656
00:25,648,3,0.439,MEDIUM,2.365
00:25,649,5,0.637,MEDIUM,3.228
00:25,649,5,0.534,MEDIUM,2.380
00:25,649,5,0.447,HIGH,13.463
00:25,649,5,0.347,MEDIUM,2.934
00:25,649,5,0.316,HIGH,19.926
00:26,650,6,0.622,MEDIUM,3.363
00:26,650,6,0.410,HIGH,13.418
00:26,650,6,0.370,HIGH,20.044
00:26,650,6,0.352,MEDIUM,2.526
00:26,650,6,0.281,LOW,1.748
00:26,650,6,0.265,MEDIUM,3.654
00:26,651,5,0.655,MEDIUM,3.287
00:26,651,5,0.480,HIGH,19.264
00:26,651,5,0.398,HIGH,13.263
00:26,651,5,0.370,MEDIUM,3.536
00:26,651,5,0.313,MEDIUM,2.352
00:26,652,5,0.607,MEDIUM,4.230
00:26,652,5,0.597,MEDIUM,3.333
00:26,652,5,0.399,HIGH,10.511
00:26,652,5,0.321,MEDIUM,2.044
00:26,652,5,0.261,HIGH,16.681
00:26,653,5,0.571,MEDIUM,4.608
00:26,653,5,0.563,MEDIUM,3.353
00:26,653,5,0.381,HIGH,10.868
00:26,653,5,0.318,HIGH,17.006
00:26,653,5,0.286,LOW,1.820
00:26,654,4,0.631,MEDIUM,2.720
00:26,654,4,0.589,MEDIUM,4.875
00:26,654,4,0.367,HIGH,10.788
00:26,654,4,0.286,LOW,1.790
00:26,655,3,0.588,MEDIUM,3.246
00:26,655,3,0.326,MEDIUM,5.930
00:26,655,3,0.295,LOW,1.801
00:26,656,4,0.616,MEDIUM,2.805
00:26,656,4,0.329,HIGH,10.177
00:26,656,4,0.327,LOW,1.830
00:26,656,4,0.264,HIGH,8.314
00:26,657,2,0.600,MEDIUM,3.118
00:26,657,2,0.335,HIGH,10.935
00:26,658,4,0.572,MEDIUM,2.594
00:26,658,4,0.441,HIGH,11.531
00:26,658,4,0.357,HIGH,8.624
00:26,658,4,0.268,HIGH,12.018
00:26,659,2,0.586,MEDIUM,2.112
00:26,659,2,0.492,HIGH,9.225
00:26,660,3,0.534,MEDIUM,2.090
00:26,660,3,0.503,HIGH,11.557
00:26,660,3,0.261,MEDIUM,3.392
00:26,661,2,0.528,MEDIUM,2.007
00:26,661,2,0.490,MEDIUM,6.936
00:26,662,4,0.476,HIGH,7.508
00:26,662,4,0.278,LOW,0.658
00:26,662,4,0.272,MEDIUM,2.498
00:26,662,4,0.264,HIGH,10.350
00:26,663,1,0.529,HIGH,7.287
00:26,664,1,0.307,HIGH,7.539
00:26,665,2,0.294,LOW,0.587
00:26,665,2,0.282,LOW,1.306
00:26,667,1,0.403,LOW,0.691
00:26,668,2,0.629,MEDIUM,4.006
00:26,668,2,0.422,LOW,0.715
00:26,669,2,0.641,MEDIUM,4.053
00:26,669,2,0.525,LOW,0.813
00:26,670,3,0.668,MEDIUM,4.325
00:26,670,3,0.330,MEDIUM,2.056
00:26,670,3,0.275,LOW,0.787
00:26,671,4,0.687,MEDIUM,4.324
00:26,671,4,0.506,LOW,0.805
00:26,671,4,0.352,MEDIUM,2.054
00:26,671,4,0.321,LOW,0.557
00:26,672,3,0.672,MEDIUM,4.230
00:26,672,3,0.575,LOW,0.774
00:26,672,3,0.267,MEDIUM,2.069
00:26,673,4,0.752,MEDIUM,5.179
00:26,673,4,0.547,LOW,0.789
00:26,673,4,0.336,MEDIUM,2.086
00:26,673,4,0.267,LOW,1.606
00:26,674,3,0.717,MEDIUM,5.637
00:26,674,3,0.487,LOW,0.872
00:26,674,3,0.386,MEDIUM,2.086
00:27,675,2,0.507,LOW,1.142
00:27,675,2,0.372,MEDIUM,5.837
00:27,676,3,0.577,LOW,1.193
00:27,676,3,0.492,HIGH,7.113
00:27,676,3,0.330,MEDIUM,2.325
00:27,677,5,0.582,MEDIUM,2.435
00:27,677,5,0.517,MEDIUM,6.584
00:27,677,5,0.282,LOW,1.200
00:27,677,5,0.280,MEDIUM,2.243
00:27,677,5,0.263,HIGH,9.615
00:27,678,4,0.368,LOW,1.166
00:27,678,4,0.305,MEDIUM,2.651
00:27,678,4,0.282,MEDIUM,2.577
00:27,678,4,0.260,MEDIUM,5.745
00:27,679,1,0.466,LOW,1.159
00:27,680,3,0.415,LOW,1.355
00:27,680,3,0.404,HIGH,21.180
00:27,680,3,0.315,MEDIUM,2.905
00:27,681,3,0.571,LOW,1.407
00:27,681,3,0.530,HIGH,20.564
00:27,681,3,0.290,MEDIUM,2.731
00:27,682,3,0.566,HIGH,18.179
00:27,682,3,0.316,LOW,1.454
00:27,682,3,0.307,MEDIUM,2.939
00:27,683,4,0.644,HIGH,16.041
00:27,683,4,0.518,LOW,1.155
00:27,683,4,0.405,MEDIUM,3.213
00:27,683,4,0.308,LOW,1.214
00:27,684,4,0.521,HIGH,14.465
00:27,684,4,0.494,LOW,1.386
00:27,684,4,0.425,MEDIUM,3.358
00:27,684,4,0.361,LOW,1.208
00:27,685,4,0.360,LOW,1.237
00:27,685,4,0.330,MEDIUM,2.927
00:27,685,4,0.319,HIGH,12.158
00:27,685,4,0.260,LOW,1.808
00:27,686,6,0.395,LOW,1.157
00:27,686,6,0.384,MEDIUM,3.042
00:27,686,6,0.366,LOW,1.261
00:27,686,6,0.298,HIGH,10.974
00:27,686,6,0.288,MEDIUM,2.101
00:27,686,6,0.252,HIGH,14.504
00:27,687,4,0.405,LOW,1.177
00:27,687,4,0.402,LOW,1.387
00:27,687,4,0.348,MEDIUM,3.367
00:27,687,4,0.282,HIGH,16.857
00:27,688,3,0.418,LOW,1.041
00:27,688,3,0.398,LOW,1.274
00:27,688,3,0.348,MEDIUM,3.316
00:27,689,3,0.446,LOW,1.281
00:27,689,3,0.287,MEDIUM,3.351
00:27,689,3,0.269,LOW,0.933
00:27,690,3,0.415,LOW,1.277
00:27,690,3,0.280,MEDIUM,3.388
00:27,690,3,0.267,LOW,0.856
00:27,691,2,0.496,MEDIUM,3.759
00:27,691,2,0.406,LOW,1.281
00:27,692,4,0.518,MEDIUM,3.314
00:27,692,4,0.491,LOW,1.290
00:27,692,4,0.359,HIGH,13.400
00:27,692,4,0.254,LOW,0.833
